"","HOUSEHOLD_ID","CHURN","RECENCY","VISIT_DEC","VISIT_SEP_OCT","VISIT_JAN_AUG","PUR_DEC","PUR_SEP_OCT","PUR_JAN_AUG"
"35314",400017731096,0,3,6,5,4.75,5559.26,335.843333333333,431.10125
"35315",400017746276,0,5,4,6.66666666666667,3.5,4875.76,395.26,349.93
"35316",400017739836,0,20,2,8.33333333333333,11.25,11030.95,531.95,991.59125
"35322",400017743608,0,1,15,20.3333333333333,16,8706.96,615.693333333333,696.085
"35326",400017726772,0,2,25,39.3333333333333,23.75,4215.59,284.733333333333,317.02375
"35327",400002972478,0,4,2,5,7.875,5001.42,265.38,486.01125
"35329",400017733488,0,5,9,6.66666666666667,5.875,6721.36,417.886666666667,486.27125
"35331",400017725024,0,2,18,15.3333333333333,15.375,6899.28,355.893333333333,552.59375
"35333",400017705871,0,0,5,6.33333333333333,6.75,5028.11,228.753333333333,434.29125
"35338",400017724012,0,0,10,10.6666666666667,7.5,5551.87,416.426666666667,397.7375
"35341",400121528688,0,0,9,11.6666666666667,13.5,4739.71,233.74,422.56125
"35349",400121446883,0,75,NA,2.33333333333333,8.625,5301.16,209.376666666667,584.12875
"35351",400017701271,0,3,11,8.33333333333333,5.25,4712,250.033333333333,359.76125
"35355",400121515164,0,11,2,5.33333333333333,5.5,4013.76,171.353333333333,395.98625
"35367",400121482763,0,0,5,7,6.625,8818.11,505.596666666667,765.66375
"35371",400017741584,0,1,8,7,6.375,4295.93,155.103333333333,362.78125
"35373",400017746920,0,1,13,11,8.375,10439.22,598.566666666667,890.19625
"35375",400017730912,0,5,7,5.66666666666667,6.5,13063.83,699.493333333333,1137.14875
"35380",400017701455,0,9,5,4,3.875,6491.88,213.656666666667,584.20875
"35397",400017725576,0,2,5,6.33333333333333,5,6807.51,426.44,508.08125
"35433",400017724564,0,2,5,5,6.75,4976.21,253.93,394.42625
"35564",400121454427,1,236,NA,NA,3.5,5216.13,NA,652.01625
"35710",400017742894,0,1,13,13.3333333333333,10.875,26710.88,1572.67333333333,2026.30375
"35712",400017717410,0,2,10,12,7.5,6643.95,451.87,517.43
"35714",400017734890,0,0,8,9.33333333333333,10.25,5866.15,372.01,473.39375
"35718",400017711689,0,0,7,15.6666666666667,16.5,4659.41,319.08,397.59875
"35720",400017721550,0,8,15,13.6666666666667,15.875,18962.41,1213.26,1465.055
"35721",400017713069,0,1,22,24.6666666666667,18.125,6389.57,344.236666666667,523.1925
"35722",400121515186,0,0,14,10.3333333333333,7.75,6768.59,317.86,532.775
"35732",400017713621,0,0,17,18,14.125,9041.01,585.256666666667,695.02
"35736",400017725598,0,2,7,13.6666666666667,9.875,5621.83,436.086666666667,385.0225
"35741",400017728726,0,4,8,10.3333333333333,8.875,4051.25,185.016666666667,296.1475
"35745",400014637739,0,0,11,6.66666666666667,9.625,13429.31,648.616666666667,1086.1175
"35748",400017713897,0,0,4,5.66666666666667,5.5,4465.11,257.013333333333,354.5175
"35749",400017737834,0,0,21,14.6666666666667,11.875,9792.97,643.45,784.41875
"35753",400017718606,0,1,13,14.6666666666667,12.25,13169.56,785.676666666667,1053.28
"35754",400017708837,0,2,12,8.33333333333333,9,4751.29,198.436666666667,366.6575
"35755",400017715645,0,3,8,5.33333333333333,7,5504.5,282.606666666667,473.50375
"35758",400017741882,0,1,10,11.3333333333333,9.75,8300.06,443.85,655.9275
"35761",400017719802,0,17,8,8.33333333333333,8.125,4770.54,284.92,408.39375
"35779",400017732774,0,0,8,7,5,4181.36,259.343333333333,323.26625
"35783",400017736362,0,1,5,4,5,5435.18,228.21,459.1775
"35787",400121376416,0,2,5,6,4.75,5579.96,446.566666666667,434.42125
"35800",400017709573,0,1,10,6.66666666666667,6.25,6322.51,399.073333333333,521.88375
"35803",400013902271,0,0,7,9,10,5388.56,317.783333333333,504.52625
"35813",400017707181,0,7,3,4,4,4145.35,300.75,351.99
"35818",400017732222,0,0,9,6.33333333333333,5.75,5899.82,229.146666666667,483.8875
"35826",400121512426,0,16,2,1,15.75,6133.41,8.11,740.29125
"36145",400017712572,0,1,11,9.66666666666667,6.5,8877.94,510.38,713.4075
"36147",400017725009,0,0,18,14,13.5,4182.9,256.26,339.825
"36149",400017723077,0,0,23,18.6666666666667,19.125,7860.61,382.056666666667,650.07875
"36151",400017724457,0,2,4,7.66666666666667,4.75,5414.97,364.66,391.20125
"36152",400017744605,0,0,23,23.6666666666667,19,6646.07,469.773333333333,497.68375
"36160",400017720593,0,0,22,17.6666666666667,16.875,9090.69,565.32,780.63375
"36161",400017732001,0,1,11,13,11.25,6249.21,410.656666666667,482.7575
"36167",400017723721,1,135,NA,NA,9.25,5193.24,NA,649.155
"36168",400121511561,0,0,10,8,7.875,10488.95,467.543333333333,812.395
"36173",400121439048,0,0,30,23.6666666666667,17,4963.86,443.816666666667,254.21875
"36178",400001914191,0,1,11,9.66666666666667,6,5047.13,282.176666666667,392.79625
"36181",400017729517,0,0,68,49,21,5898.56,402.92,290.44625
"36182",400017746077,0,1,9,11.3333333333333,7.375,8290.29,754.253333333333,583.29875
"36187",400017734577,0,3,10,12.3333333333333,12.375,6418.18,262.643333333333,596.14625
"36190",400017714688,0,3,14,13,13,9659.18,476.12,854.545
"36192",400017739361,0,8,8,7.66666666666667,8.125,7886.85,446.586666666667,652.62625
"36195",400017730069,0,7,8,5.66666666666667,6.625,6088.58,326.163333333333,511.05125
"36197",400017709904,0,7,6,5,5.125,5659.74,177.7,522.1825
"36199",400121428267,0,91,NA,6,13,13969.3,507.256666666667,1555.94125
"36204",400121495812,0,2,5,4.33333333333333,5.25,7028.78,425.21,538.9075
"36205",400017725561,0,1,5,5,7.375,4282.16,245.186666666667,387.04375
"36208",400017732093,0,0,29,23,21.125,6188.39,339.226666666667,489.31875
"36209",400017729333,0,4,12,9.33333333333333,8.125,4111.25,257.983333333333,345.92
"36212",400017745341,0,0,11,9,7.5,6035.59,306.166666666667,411.1975
"36219",400017739913,0,0,13,11,10.875,5195.64,188.486666666667,426.7875
"36221",400017657464,0,14,4,6,4.375,7597.8,472.71,617.9825
"36222",400017744421,0,4,16,16.3333333333333,15,16121.83,944.316666666667,1309.05375
"36228",400121508985,0,0,9,8,7.125,5269.08,297.13,418.90375
"36239",400017722801,0,0,15,15.6666666666667,17,17127.05,905.163333333333,1421.02125
"36242",400000664692,0,0,15,19,17.25,11904.44,829.063333333333,928.86375
"36247",400017742581,0,0,7,6,7.75,4193.69,252.006666666667,342.6425
"36251",400017727585,0,14,3,4.66666666666667,4.375,4551.67,308.213333333333,360.65
"36293",400017743869,0,0,4,1.66666666666667,5.625,5025.88,118.976666666667,521.28
"36603",400017731107,0,4,3,2.33333333333333,5.875,5599.17,264.456666666667,552.43
"36604",400017727059,0,1,12,10,10,6601.38,378.65,526.74375
"36607",400001845384,0,0,3,5.33333333333333,4.75,4067.11,344.123333333333,279.5975
"36614",400017720895,0,2,11,13.3333333333333,11.5,4795.14,366.66,371.145
"36621",400121514715,0,3,7,5.66666666666667,6.125,5040.14,337.263333333333,430.54
"36624",400017720527,0,0,13,13.6666666666667,14.875,8189.71,418.576666666667,706.29625
"36629",400017741779,0,1,10,9.66666666666667,10.375,6410.21,401.083333333333,511.435
"36630",400017710390,0,1,11,9.66666666666667,7.75,5131.94,259.1,416.545
"36632",400121498598,0,2,10,7.66666666666667,5.75,7712.97,501.35,652.6375
"36636",400017732947,0,2,18,17,16.25,6181.64,339.236666666667,463.25375
"36637",400017719975,0,1,7,4.66666666666667,7.5,5965.77,269.546666666667,530.77875
"36645",400017714806,0,0,14,20.6666666666667,26.625,4532.18,207.996666666667,430.81625
"36646",400017744447,0,0,10,7,10.125,5837.38,504.353333333333,384.1275
"36651",400017743987,0,1,14,16,11.75,4933.01,326.986666666667,383.415
"36655",400017729451,0,14,2,1,5.875,4433.65,17.06,539.84125
"36656",400017714254,0,2,11,7,9,7134.92,257.136666666667,583.55125
"36658",400017740307,0,3,5,7.33333333333333,6.5,5977.59,329.443333333333,467.225
"36672",400017716755,0,1,8,9.66666666666667,9,5213.37,302.683333333333,445.44125
"36676",400017709470,0,5,12,9.33333333333333,5.375,6439.31,314.77,525.57625
"36685",400017723103,0,0,10,8,10,4079.1,103.12,396.86
"36689",400017714438,1,159,NA,NA,9.5,4119.3,NA,514.9125
"36702",400121472010,1,136,NA,NA,16.5,6792.48,NA,849.06
"36709",400017702662,0,3,3,5.66666666666667,5.125,4620.58,309.086666666667,357.03375
"37037",400121502120,0,9,3,5,5,5615.54,236.003333333333,501.715
"37043",400017731116,0,11,8,11.3333333333333,8.875,4961.49,321.463333333333,378.75125
"37045",400017711871,0,0,4,10.3333333333333,6.375,5297.48,447.9,418.37
"37047",400017729092,0,0,28,15.6666666666667,11.5,6852.45,323.296666666667,499.3275
"37050",400017689147,0,0,36,34,33.375,19654.1,1595.65333333333,1425.335
"37051",400017730012,0,1,23,26.3333333333333,22.375,10065.97,472.116666666667,868.99625
"37052",400017710307,0,0,8,16.3333333333333,10.125,5013.08,227.81,449.685
"37053",400121490235,0,2,12,12.3333333333333,10.5,8130.2,390.703333333333,661.39625
"37062",400017714171,0,3,9,13,12.25,11529.34,582.28,941.15
"37065",400017714079,0,2,6,9.66666666666667,9.125,7188.16,410.41,605.56875
"37069",400016914671,0,1,24,19,11.375,9346.73,643.09,622.5675
"37077",400017724308,0,0,14,21,25.625,12447.07,728.083333333333,1037.01625
"37079",400017742248,0,2,6,9.66666666666667,6.875,5276.67,380.613333333333,414.28125
"37090",400121514724,0,1,10,10.3333333333333,7.25,7267.92,463.803333333333,527.92875
"37093",400121439543,0,5,10,14,7.25,6733.45,442.6,451.75125
"37094",400017734612,0,0,29,21,18.25,6680.34,367.19,530.3325
"37096",400017743076,0,2,15,8,7,5508.91,240.84,424.5025
"37101",400121529444,0,1,7,8,6,8773.38,621.946666666667,657.5125
"37102",400121410362,0,49,NA,2,7.75,4258.59,68.7966666666667,502.455
"37103",400017726424,0,1,10,9.66666666666667,9.375,8927.65,581.363333333333,685.57
"37105",400121445891,0,0,37,45.3333333333333,48.625,5399.61,313.983333333333,386.1825
"37120",400017738660,0,0,17,12.6666666666667,11.875,6126.4,313.93,478.63
"37124",400121515184,0,4,6,4,5.125,5309.57,202.546666666667,565.17
"37129",400017695679,1,121,NA,4,117.375,19636.97,234.25,2366.7775
"37137",400017746296,0,0,12,12,5.75,5616.55,411.5,373.30875
"37174",400017716580,0,0,9,4,6.625,4167.41,82.9866666666667,390.92625
"37501",400017718122,0,0,26,22,27,5389.95,263.86,498.27625
"37502",400017696577,0,2,8,7,6.75,9634.28,564.236666666667,774.39
"37504",400017733026,0,0,17,19.3333333333333,16.75,6694.13,348.026666666667,537.53875
"37506",400121258874,0,61,NA,8.33333333333333,6.25,5229.9,534.99,453.11625
"37510",400121423864,0,0,11,7.33333333333333,8.375,5016.58,226.486666666667,416.92625
"37513",400121498861,0,0,13,9,9.5,4372.27,259.146666666667,348.83125
"37515",400017723090,0,0,11,15,10.75,6700.8,415.77,486.97
"37516",400017711849,0,5,3,8.66666666666667,9.625,4758.96,376.97,405.945
"37520",400017725022,0,1,14,10.6666666666667,9.125,5689.63,313.766666666667,456.71375
"37521",400013563326,0,4,12,15.3333333333333,14,5167.1,262.33,421.325
"37525",400121423956,0,8,4,8.33333333333333,8,5546.61,360.73,448.9025
"37526",400017729254,0,12,5,9,7.875,5168.9,358.736666666667,373.37625
"37527",400017705869,0,2,6,5.66666666666667,4.75,5018.1,260.21,433.5225
"37534",400011952642,0,18,1,5.33333333333333,2.875,4847.15,364.776666666667,361.1675
"37537",400017737810,0,2,10,9.66666666666667,6.75,6236.97,386,469.1975
"37543",400017713781,0,0,3,6.33333333333333,9.25,4199.83,186.38,375.4425
"37553",400017621212,0,10,9,12.6666666666667,9.5,5020.67,294.713333333333,438.54625
"37564",400017708813,0,4,12,10,11.375,17221.22,1286.95666666667,1341.38375
"37565",400017734866,0,1,15,11.6666666666667,9.875,6594.11,422.196666666667,506.605
"37572",400121498677,0,7,7,12.3333333333333,14.5,5283.78,296.363333333333,475.74625
"37578",400017738546,0,0,14,16,20.125,8347.86,338.046666666667,774.68625
"37581",400017677165,0,1,4,6.33333333333333,6.75,4283.97,274.55,323.9925
"37587",400121506514,0,1,5,6.66666666666667,5.625,4373.47,239.976666666667,354.7325
"37614",400017713045,0,0,9,11.6666666666667,8.75,5647.6,392.423333333333,435.8425
"37633",400017701637,0,0,6,7.33333333333333,4.5,5125.35,319.193333333333,386.7975
"37948",400017721337,0,16,3,4,6.25,4456.57,393.956666666667,353.24375
"37950",400017733021,0,7,10,10.3333333333333,12.875,5604.18,219.073333333333,548.07625
"37951",400017742037,0,1,43,37,28,7581.64,378.396666666667,587.81375
"37953",400121520861,0,3,14,12,10.875,7359.51,508.996666666667,568.57125
"37955",400017748569,0,1,11,11.3333333333333,19.375,12670.26,673.33,1103.22125
"37956",400017738633,0,0,46,36.6666666666667,36.875,7976.06,475.816666666667,679.7175
"37961",400121529509,0,2,19,21.3333333333333,18.75,5403.19,313.296666666667,444.53
"37962",400017719497,0,8,11,7.66666666666667,5.5,5095.23,399.92,323.705
"37966",400017710924,0,2,27,22.6666666666667,17,4011.62,240.85,262.28625
"37974",400017747005,0,0,10,11.3333333333333,8.25,8603.95,483.13,678.0475
"37976",400017716461,0,0,5,8.33333333333333,6.5,4132.8,287.013333333333,329.52875
"37977",400017744061,0,1,18,10.3333333333333,5.75,4971.03,270.943333333333,301.79
"37978",400121440344,0,1,9,4,5.125,5423,277.493333333333,422.81
"37980",400017719865,0,0,7,12,9.125,5294.71,288.87,408.50625
"37986",400017729985,0,2,6,6,3.25,6705.49,423.39,466.4225
"37987",400121462700,0,4,6,7.66666666666667,6.375,4992.02,302.396666666667,401.975
"37989",400017736333,0,2,12,6.33333333333333,6,4264.02,235.68,328.18
"37992",400017722533,0,4,11,6.33333333333333,5.5,4364.01,254.453333333333,299.07
"38005",400121489472,0,2,5,3.33333333333333,3.625,5208.8,500.646666666667,324.375
"38007",400017712396,0,2,4,3.66666666666667,5.25,5190.29,220.296666666667,473.50875
"38011",400017741853,0,0,9,9.66666666666667,8.375,5775.73,353.326666666667,455.37375
"38013",400121479536,0,1,8,4.33333333333333,3.75,4103.66,155.33,371.39375
"38020",400017723545,0,5,10,7,9.5,4041.51,187.91,348.72375
"38031",400017719957,0,2,8,6.33333333333333,26,5018.6,125.043333333333,491.1475
"38034",400009383501,0,5,8,9,3.5,6699.51,200.93,389.85875
"38035",400121515065,0,5,11,12.3333333333333,6.625,4000.32,255.873333333333,230.94625
"38042",400017725293,0,0,8,6,9,6941.5,383.743333333333,568.74
"38043",400017722165,0,4,9,13.3333333333333,11.625,6264.78,331.3,502.915
"38044",400017747097,0,7,4,8.33333333333333,8,5792.74,331.686666666667,514.75875
"38046",400017719221,0,11,3,5.66666666666667,4.375,8160.78,560.393333333333,574.60625
"38047",400017715432,0,4,8,11,12.625,4703.52,275.963333333333,410.145
"38049",400017727685,0,4,6,8,6.875,6001.21,387.03,508.595
"38064",400017733665,0,5,4,9,6.25,5470.33,335.823333333333,439.21625
"38068",400017696296,0,22,1,6.66666666666667,8.25,7600.39,380.373333333333,749.8125
"38072",400017714788,0,0,8,7.66666666666667,6.5,5430.21,336.466666666667,409.20875
"38081",400017742681,0,7,6,6.33333333333333,6.875,4132.88,192.513333333333,392.01375
"38393",400121502920,0,1,16,17.3333333333333,9.625,10115.82,671.45,745.39
"38394",400017684979,0,3,9,9.33333333333333,6.375,5117.16,370.11,406.48375
"38396",400017717472,0,0,17,12.3333333333333,13,7585,393.003333333333,639.13875
"38397",400017711659,0,0,14,10,11,6062.48,278.95,525.54875
"38399",400017715247,0,0,19,10.3333333333333,10.125,7515.2,351.256666666667,633.8
"38400",400017739552,0,3,6,6.33333333333333,7.5,5012.53,284.73,442.8975
"38401",400017727132,0,3,11,4.66666666666667,9.625,5214.06,100.876666666667,459.15875
"38405",400121462791,0,5,11,16,15.875,4323.19,271.693333333333,340.225
"38407",400017727040,0,0,16,12.3333333333333,8.625,9939.56,632.42,747.04625
"38408",400017737344,0,2,17,17.3333333333333,17.375,6043.72,467.153333333333,440.1
"38411",400017723636,0,8,14,23.6666666666667,17,7508.08,525.726666666667,642.18
"38412",400012879314,0,0,10,12,11.75,5218.86,316.26,434.4
"38415",400017745624,0,1,7,8,6.75,4652.28,290.766666666667,371.2625
"38421",400017732652,0,10,5,7,11.25,4534.03,172.223333333333,451.0875
"38426",400017709543,0,1,12,5,6.875,5765.4,308.746666666667,483.08125
"38428",400017744520,0,0,59,49.6666666666667,46.25,28377.84,2246.01666666667,1776.1975
"38431",400121503196,1,251,NA,NA,6.25,4033.57,NA,504.19625
"38440",400017729432,0,0,20,14.3333333333333,10.25,9089.54,490.556666666667,630.35
"38442",400121515064,0,0,18,29.6666666666667,33.375,8560.92,710.843333333333,660.4575
"38443",400017730352,0,1,8,5.33333333333333,5.875,6075.89,247.12,497.88875
"38445",400017719036,0,5,13,11,21.5,5078.11,230.696666666667,438.595
"38446",400017734400,0,3,8,25.6666666666667,22.875,4412.6,281.446666666667,373.89875
"38452",400017730260,0,0,30,4,24.75,10283.63,NA,1093.3775
"38459",400121508992,0,0,11,7.66666666666667,8,5724.09,322.29,440.57625
"38462",400017719404,0,3,8,4,4.75,4091.67,141.35,372.35
"38464",400017721612,0,7,6,4,4.75,4402.39,225.366666666667,370.1525
"38465",400012447439,0,0,11,13.6666666666667,10.5,6801.12,390.246666666667,561.81625
"38467",400121479535,0,7,5,5,5.5,4988.87,381.756666666667,380.51125
"38471",400017734952,0,1,17,19.3333333333333,13.875,6798.51,451.3,531.98
"38483",400121167938,0,7,25,31,15.75,4017.2,338.69,296.99125
"38486",400017724464,0,1,7,7,5.625,6226.35,447.22,475.6275
"38494",400121490207,0,55,NA,64.6666666666667,27.75,22663.6,2512.39,1602.485
"38837",400017714180,0,10,6,7.66666666666667,8,5571.89,321.483333333333,452.3275
"38838",400121366562,0,1,20,25,26.5,5776.12,434.83,386.32125
"38840",400017702680,0,11,3,3,4.375,5364.75,234.643333333333,483.7175
"38841",400017740325,0,0,11,10,5.625,4657.99,387.903333333333,290.02375
"38843",400017740877,0,12,5,8,5.375,6116.64,400.68,498.205
"38844",400017718429,0,0,7,7,4.5,6251.98,355.29,479.545
"38858",400017714088,0,9,8,5,4.875,7995.4,397.013333333333,687.80875
"38859",400121452524,0,2,13,11.3333333333333,8.25,8378.04,478.903333333333,675.80375
"38860",400017718613,0,0,12,12.3333333333333,12.5,7105.8,424.48,602.24
"38862",400017711144,0,2,14,15.3333333333333,12.875,8215.87,429.41,702.18875
"38864",400017733517,0,0,9,8.33333333333333,11.625,5248.79,279.13,461.715
"38865",400017721005,0,16,9,12,14.25,4697.49,263.353333333333,420.4075
"38866",400017708936,0,11,4,8.66666666666667,10.625,5648.56,164.063333333333,537.69625
"38867",400011876095,0,0,7,6,4.5,4497.66,269.086666666667,329.8625
"38881",400001393195,0,3,6,8,7.125,6878.39,394.003333333333,563.8175
"38885",400017719625,0,0,17,15,12.5,4778.81,268.243333333333,393.06625
"38889",400121464116,0,2,8,6.33333333333333,4,6192.44,368.793333333333,472.34875
"38893",400017723673,0,0,13,17,13.25,7998.99,501.196666666667,676.32
"38895",400017720545,0,3,7,10,5.5,4183.09,301.81,344.075
"38896",400017729285,0,2,10,9.33333333333333,10.25,14038.77,746.94,1166.52125
"38898",400017736369,0,0,14,10,9.125,6750.35,376.183333333333,531.5275
"38905",400017721465,0,0,19,10.3333333333333,7.875,5065.84,161.62,333.31875
"38929",400017720637,0,1,12,11.3333333333333,5.25,5451.12,740.163333333333,247.9925
"39259",400017705951,0,65,NA,5.33333333333333,7.5,7845.56,503.05,792.05125
"39261",400121447239,0,1,14,17,13.625,6175.08,413.293333333333,526.81625
"39262",400017741204,0,7,8,10.3333333333333,7.875,5524.48,335.97,416.59625
"39265",400017744608,0,1,9,13,8.625,8575.35,533.483333333333,638.86375
"39267",400011761313,0,15,3,4.33333333333333,9.875,5651.97,95.06,595.135
"39271",400017739180,0,0,37,45.3333333333333,47.125,16451.34,844.233333333333,1373.15875
"39272",400017706687,0,5,5,11.3333333333333,10.125,6085.65,362.413333333333,508.86875
"39273",400017721700,0,1,14,13,13.625,10722.2,612.183333333333,850.79625
"39275",400017703743,0,2,18,15.3333333333333,15.625,4751.8,225.263333333333,436.95875
"39278",400017737340,0,81,NA,2.66666666666667,8.125,4204.71,144.94,471.23625
"39279",400017718388,0,0,11,15,9.625,9420.89,619.473333333333,740.5025
"39295",400017733108,0,0,10,7.66666666666667,8.375,9454.8,522.786666666667,770.11625
"39301",400017747552,0,0,16,16.3333333333333,11.625,13096.36,686.2,1150.32125
"39303",400017735776,0,0,10,14.6666666666667,12.25,31432.51,2087.59666666667,2699.62875
"39307",400017737616,0,4,12,13.6666666666667,7.75,6977.76,438.656666666667,516.4675
"39309",400017725840,0,0,6,7,8.5,4865.69,156.62,449.45375
"39318",400017734212,0,65,NA,5,15.25,7853.04,208.656666666667,903.38375
"39322",400017745528,0,0,11,8.33333333333333,8.25,4671.33,256.37,360.47625
"39326",400012427103,0,3,3,4.33333333333333,3.625,5523.12,279.813333333333,430.2225
"39335",400017733292,0,1,13,14.3333333333333,9.375,10167.89,595.076666666667,807.49
"39336",400017721424,0,4,7,7,6.375,5735.28,366.42,419.8575
"39350",400017710735,0,18,1,2.66666666666667,5.5,4258.45,193.916666666667,455.45625
"39385",400017736144,0,11,5,2,3.25,7821.01,397.35,659.71375
"39709",400121516257,0,0,25,17.3333333333333,14,6894.44,459.856666666667,504.55
"39710",400012671248,0,19,3,2.66666666666667,5.125,8348.38,188.07,893.8275
"39711",400017734213,0,0,6,8,5.875,6400.54,347.266666666667,543.29
"39712",400017741757,0,0,11,8,8,5938.36,275.603333333333,458.99875
"39716",400017713128,0,0,11,5.66666666666667,8.25,4683.93,185.073333333333,414.55
"39720",400017709724,0,3,11,16.6666666666667,19.25,8013.09,447.41,686.9425
"39725",400017725841,0,0,24,25,27.25,5726.67,274.446666666667,517.44625
"39726",400017697120,0,8,7,6.33333333333333,5,10077.52,472.523333333333,888.35375
"39727",400017695188,0,2,8,8.33333333333333,9.75,7456.4,398.36,653.16375
"39730",400017714048,0,1,7,8.33333333333333,7.75,4315.76,266.213333333333,351.62375
"39734",400121503193,0,0,9,8.66666666666667,6.75,7291.73,467.53,591.39875
"39741",400017732189,0,7,5,5.33333333333333,6.875,4646.71,231.09,394.54375
"39743",400017713220,0,0,11,8.33333333333333,7.25,7886.44,366.33,628.1325
"39748",400017700800,0,18,2,7,6.875,4914.51,308.38,432.27375
"39752",400017710000,0,1,4,4.66666666666667,3.75,4468.78,313.476666666667,366.3675
"39753",400009140106,0,0,24,28,27.875,10696.63,501.1,942.0125
"39770",400017732649,0,0,6,6.33333333333333,4.75,5179.79,322.353333333333,393.83875
"39779",400017696752,0,0,20,13.6666666666667,7.25,10066.95,694.076666666667,650.02
"39785",400017725657,0,11,10,14,8.25,4992.37,435.586666666667,366.73375
"39795",400121393587,0,0,10,7.33333333333333,4.375,5805.47,237.136666666667,436.70375
